image_id,crop_type,disease_label,severity,day_of_year,avg_temp_C,rel_humidity_pct,rain_mm,ndvi,soil_moist_pct,light_lux
28218,corn,healthy,0,49,12.73,39.3,45.03,0.45,5.9,96545
28219,tomato,healthy,0,89,15.11,52.34,3.58,0.67,6.1,107281
28220,apple,blight,2,326,14.17,92.05,16.61,0.83,13.6,100129
28221,apple,blight,4,57,33.61,61.47,5.91,0.79,18.01,106730
28222,rice,healthy,0,355,16.16,98.16,9.58,0.65,53.97,69606
28223,corn,healthy,0,343,11.87,75.0,38.17,0.62,11.95,58028
28224,corn,mosaic,4,232,29.43,87.54,11.47,0.61,28.81,94582
28225,tomato,blight,4,288,24.37,34.77,30.12,0.46,34.86,70482
28226,rice,mosaic,1,52,32.87,34.73,21.17,0.44,18.75,55830
28227,apple,healthy,0,313,29.32,51.37,15.52,0.51,58.54,90514
28228,corn,healthy,0,158,29.32,62.05,39.93,0.79,57.62,63254
28229,tomato,blight,2,121,33.11,33.96,40.73,0.26,37.91,86264
28230,tomato,healthy,0,121,16.36,87.16,7.68,0.82,13.67,112701
28231,corn,healthy,0,104,26.86,97.91,49.14,0.55,38.36,57673
28232,corn,blight,2,85,21.54,49.23,7.61,0.54,55.21,113415
28233,tomato,healthy,0,338,15.46,78.56,29.19,0.37,31.14,85442
28234,tomato,healthy,0,295,10.09,89.31,6.76,0.71,47.96,32148
28235,corn,healthy,0,184,11.64,89.42,12.37,0.42,53.31,102876
28236,apple,rust,3,54,30.79,76.08,40.86,0.28,32.54,26864
28237,rice,healthy,0,68,30.08,73.14,27.61,0.47,9.03,88664
28238,rice,healthy,0,232,10.72,37.9,23.39,0.32,7.23,65882
28239,corn,blight,2,98,30.95,54.77,41.97,0.51,25.15,43949
28240,tomato,healthy,0,323,16.61,69.98,49.27,0.34,58.94,56176
28241,rice,healthy,0,292,15.57,69.63,17.78,0.68,10.52,57165
28242,tomato,healthy,0,226,22.91,68.97,37.76,0.69,58.84,20885
28243,tomato,healthy,0,243,29.72,78.98,1.01,0.27,13.26,69098
28244,corn,healthy,0,79,30.79,52.39,2.13,0.76,46.17,22727
28245,tomato,mildew,1,167,13.15,70.85,15.85,0.31,25.28,91918
28246,apple,mosaic,4,326,17.51,97.93,9.51,0.26,54.92,99657
28247,rice,rust,2,225,18.3,64.98,5.47,0.42,39.89,19731
28248,corn,blight,1,327,15.37,68.91,34.1,0.61,47.27,114767
28249,rice,blight,1,145,11.64,31.31,12.38,0.82,37.5,52951
28250,tomato,healthy,0,44,15.93,31.82,28.24,0.43,29.43,89863
28251,tomato,blight,1,333,29.1,92.8,2.04,0.77,12.9,24487
28252,corn,healthy,0,83,33.75,57.27,41.93,0.22,54.67,70426
28253,tomato,mildew,1,55,18.88,81.62,35.04,0.46,38.85,44748
28254,apple,rust,2,199,22.34,92.79,47.65,0.63,10.71,50110
28255,rice,blight,3,160,26.12,91.89,1.46,0.53,19.97,107607
28256,tomato,healthy,0,183,26.97,91.18,16.47,0.45,19.01,92708
28257,apple,mosaic,3,161,21.45,87.01,2.99,0.77,17.27,92527
28258,apple,blight,1,234,21.15,69.03,17.08,0.79,29.7,100704
28259,apple,rust,4,364,13.97,71.85,34.97,0.6,55.0,48926
28260,corn,healthy,0,307,22.59,64.62,5.33,0.25,25.89,78971
28261,corn,rust,2,341,23.69,30.16,10.62,0.53,42.81,118108
28262,corn,mosaic,2,343,28.99,53.1,24.47,0.41,49.27,26966
28263,rice,rust,4,338,18.32,37.01,29.41,0.41,23.97,82359
28264,corn,healthy,0,228,23.82,80.34,48.77,0.28,50.3,90183
28265,apple,healthy,0,342,33.09,53.91,21.95,0.33,47.51,84731
28266,tomato,rust,1,219,28.6,89.62,7.32,0.55,54.73,83311
28267,rice,healthy,0,354,30.85,89.02,45.44,0.35,20.52,19849
28268,rice,rust,2,354,27.12,90.0,18.2,0.87,33.9,117999
28269,rice,blight,1,193,26.29,90.79,36.54,0.31,8.36,18984
28270,rice,blight,1,26,27.07,31.08,6.45,0.35,51.71,110045
28271,corn,rust,4,205,11.23,86.97,5.5,0.76,53.17,104167
28272,corn,healthy,0,28,33.74,57.29,8.99,0.54,14.43,63158
28273,apple,healthy,0,315,17.53,61.94,20.35,0.74,10.16,119117
28274,rice,healthy,0,300,11.64,88.84,49.89,0.82,56.05,62741
28275,rice,healthy,0,320,10.43,79.14,0.53,0.89,48.56,37153
28276,apple,mosaic,1,353,18.08,80.73,4.36,0.88,27.99,87749
28277,corn,healthy,0,59,30.23,36.24,6.15,0.64,40.78,76198
28278,corn,healthy,0,239,16.74,95.36,38.19,0.67,13.09,86747
28279,apple,blight,4,205,20.23,67.17,41.27,0.65,7.02,24409
28280,tomato,healthy,0,263,12.28,60.17,49.85,0.47,57.48,50734
28281,tomato,blight,2,337,14.97,96.09,3.12,0.5,54.71,48659
28282,rice,mosaic,2,174,27.79,47.77,30.7,0.22,49.61,57482
28283,corn,mosaic,2,107,15.49,69.48,37.2,0.35,54.06,61415
28284,tomato,healthy,0,120,13.29,84.01,5.44,0.51,6.14,52930
28285,tomato,blight,2,264,16.72,59.44,38.69,0.43,27.22,83229
28286,corn,mosaic,2,365,23.93,82.1,12.71,0.7,45.62,68727
28287,apple,mildew,3,278,16.1,80.66,6.53,0.62,11.3,34783
28288,rice,healthy,0,204,20.67,55.42,44.7,0.25,16.43,26949
28289,apple,healthy,0,65,26.59,47.7,29.83,0.23,7.36,103219
28290,apple,rust,1,110,21.45,61.84,6.61,0.59,14.91,107985
28291,rice,healthy,0,185,12.97,53.96,35.19,0.69,13.83,77648
28292,apple,mildew,3,112,26.69,80.0,49.39,0.36,14.6,52749
28293,rice,rust,2,67,25.06,35.84,22.89,0.87,30.07,45238
28294,rice,healthy,0,23,27.18,65.33,1.39,0.32,37.8,85470
28295,tomato,mildew,3,220,24.32,90.47,19.37,0.68,18.36,109322
28296,rice,healthy,0,39,10.48,55.63,20.46,0.69,38.95,10365
28297,rice,mosaic,3,265,27.51,72.44,26.78,0.55,38.67,67707
28298,corn,healthy,0,93,28.08,72.04,8.7,0.49,11.68,11285
28299,rice,mildew,2,60,22.48,95.37,46.45,0.21,52.3,85293
28300,tomato,healthy,0,7,17.74,90.51,15.02,0.69,50.05,37210
28301,tomato,rust,2,228,14.21,59.38,1.18,0.78,38.28,43153
28302,corn,blight,1,293,34.76,69.82,38.57,0.36,8.87,72374
28303,apple,blight,4,4,25.19,69.33,13.25,0.42,44.25,28580
28304,tomato,blight,3,212,20.19,31.27,22.33,0.42,17.66,91984
28305,apple,healthy,0,61,17.16,66.16,18.03,0.54,25.83,116187
28306,corn,rust,2,171,24.97,98.68,11.67,0.24,34.58,103059
28307,tomato,mosaic,1,322,26.77,71.62,48.77,0.32,36.15,49788
28308,tomato,healthy,0,245,17.08,44.34,28.9,0.49,52.94,86674
28309,corn,rust,3,291,16.09,98.24,1.03,0.57,38.79,73085
28310,tomato,mildew,4,247,31.32,50.31,5.64,0.24,20.08,81013
28311,corn,mosaic,4,174,10.01,61.74,35.3,0.39,40.11,81485
28312,rice,rust,2,11,29.19,71.95,31.41,0.78,37.21,81966
28313,apple,healthy,0,66,27.33,54.73,8.03,0.75,7.75,94901
28314,corn,mosaic,3,228,17.37,71.89,41.17,0.86,29.84,24741
28315,corn,mosaic,4,169,10.34,86.56,19.6,0.71,35.48,62251
28316,corn,blight,2,222,32.23,32.58,26.78,0.76,22.9,98269
28317,corn,rust,3,340,19.38,35.64,38.36,0.87,36.62,11896
28318,apple,blight,4,13,21.71,31.0,35.04,0.46,57.86,100373
28319,tomato,healthy,0,354,18.12,67.22,32.9,0.45,41.5,13984
28320,corn,blight,3,274,15.16,36.25,23.44,0.54,21.37,98945
28321,rice,mildew,1,90,24.05,77.67,42.98,0.49,8.6,49696
28322,tomato,mildew,2,229,10.13,47.05,37.81,0.8,21.3,93655
28323,apple,blight,2,53,28.67,44.61,5.11,0.88,32.45,106243
28324,tomato,blight,4,260,12.0,67.02,36.8,0.65,47.57,91548
28325,apple,blight,4,277,15.62,71.95,31.77,0.43,14.55,17645
28326,apple,blight,3,273,11.47,89.84,12.75,0.68,59.38,66770
28327,rice,healthy,0,246,18.71,45.06,40.77,0.69,7.1,108755
28328,corn,mildew,2,194,23.67,79.1,18.21,0.61,16.49,113176
28329,tomato,healthy,0,177,21.85,51.91,9.72,0.62,46.43,31148
28330,corn,healthy,0,277,10.93,94.15,15.37,0.66,56.68,81257
28331,tomato,rust,1,186,15.25,89.27,32.08,0.27,26.79,26222
28332,tomato,healthy,0,118,28.56,35.13,28.55,0.48,35.06,44794
28333,rice,blight,2,253,25.63,81.89,33.4,0.57,39.75,112521
28334,rice,healthy,0,252,12.83,66.52,40.94,0.43,33.46,90020
28335,apple,mildew,4,196,26.62,58.23,16.83,0.63,55.59,58623
28336,tomato,healthy,0,335,10.83,68.05,8.59,0.88,6.93,65712
28337,corn,blight,1,127,26.03,99.94,38.17,0.38,13.88,102525
28338,corn,healthy,0,56,26.33,74.1,11.07,0.46,21.24,50920
28339,corn,rust,2,238,18.75,85.81,16.28,0.75,12.01,101614
28340,tomato,blight,2,149,20.13,83.32,24.08,0.35,19.92,49910
28341,tomato,blight,1,359,22.49,37.98,26.86,0.62,56.17,110459
28342,apple,blight,1,73,25.85,64.62,31.73,0.83,7.35,61902
28343,corn,healthy,0,286,12.81,62.09,44.35,0.62,24.93,18283
28344,apple,mosaic,2,6,16.68,87.57,18.95,0.36,58.36,118391
28345,apple,healthy,0,186,26.06,38.96,0.75,0.3,48.93,106913
28346,apple,mosaic,4,236,29.73,33.26,27.54,0.67,5.44,79950
28347,tomato,healthy,0,224,12.48,98.9,13.17,0.66,16.22,86532
28348,corn,healthy,0,300,10.39,98.06,38.81,0.7,50.22,111983
28349,rice,mildew,1,134,10.12,46.3,5.63,0.68,5.43,78472
28350,rice,blight,1,191,11.64,89.62,9.39,0.84,35.15,99880
28351,rice,mildew,4,299,34.04,50.81,38.79,0.23,31.47,83553
28352,tomato,rust,2,259,13.95,39.86,48.41,0.48,59.6,99041
28353,apple,healthy,0,17,26.85,59.03,39.65,0.63,35.79,44838
28354,apple,mosaic,1,142,15.51,87.32,34.6,0.56,53.19,21540
28355,corn,blight,2,28,21.64,89.66,25.94,0.23,34.82,53528
28356,rice,mildew,1,330,27.36,61.27,6.63,0.32,21.22,42106
28357,tomato,blight,1,20,32.67,32.06,20.5,0.23,58.07,47636
28358,apple,healthy,0,161,20.99,60.87,30.32,0.32,48.51,14338
28359,apple,blight,4,329,24.36,90.65,36.74,0.33,10.68,90219
28360,tomato,healthy,0,354,25.46,43.85,6.55,0.24,37.68,15537
28361,tomato,mildew,3,95,26.62,81.76,24.01,0.49,59.7,19408
28362,corn,rust,2,267,23.02,87.5,22.11,0.73,42.8,43705
28363,apple,mildew,3,341,28.94,86.46,15.64,0.45,46.21,25375
28364,tomato,blight,2,79,18.18,97.46,27.95,0.73,6.43,54268
28365,rice,healthy,0,83,34.93,41.71,20.26,0.81,57.12,44944
28366,apple,healthy,0,292,30.17,35.33,28.92,0.74,46.56,84360
28367,rice,healthy,0,236,34.55,73.4,30.22,0.4,14.31,16538
28368,tomato,mosaic,3,136,22.89,30.83,38.89,0.59,54.13,62886
28369,rice,rust,4,90,27.64,50.41,4.88,0.69,9.48,87486
28370,corn,healthy,0,10,29.79,54.64,13.64,0.87,9.57,97409
28371,apple,rust,2,300,12.81,67.68,2.97,0.77,25.58,81535
28372,tomato,blight,4,3,16.23,78.63,4.9,0.3,59.85,75263
28373,corn,healthy,0,48,29.47,94.77,46.1,0.87,25.77,85884
28374,rice,healthy,0,28,30.44,86.4,43.81,0.23,32.07,27143
28375,apple,blight,1,252,14.28,59.7,14.81,0.5,37.4,41118
28376,tomato,healthy,0,106,12.53,60.05,36.76,0.8,41.74,21980
28377,apple,blight,4,175,15.47,70.2,35.86,0.66,43.82,105191
28378,tomato,rust,3,117,12.8,71.87,29.93,0.29,54.82,115887
28379,corn,healthy,0,141,32.78,47.83,14.35,0.7,27.09,48398
28380,apple,blight,4,361,31.26,75.1,18.8,0.67,7.84,15711
28381,apple,mosaic,3,147,18.43,79.28,24.82,0.89,19.89,110797
28382,corn,healthy,0,194,27.62,31.63,26.27,0.6,16.54,24370
28383,apple,rust,2,233,25.37,35.31,44.16,0.21,54.17,38499
28384,corn,blight,3,118,14.54,54.53,36.12,0.87,6.2,27079
28385,rice,blight,1,86,21.3,67.94,33.54,0.89,37.53,110552
28386,apple,mosaic,1,317,15.88,33.31,33.55,0.65,19.02,31859
28387,corn,rust,3,352,27.87,46.77,0.12,0.49,23.31,95955
28388,apple,mildew,3,350,16.95,36.9,28.17,0.82,26.16,88199
28389,corn,healthy,0,43,14.32,55.1,48.0,0.2,15.26,21359
28390,apple,healthy,0,207,23.49,78.16,45.38,0.39,31.37,33913
28391,rice,mildew,2,35,10.26,88.69,44.79,0.51,10.34,75984
28392,tomato,healthy,0,86,22.31,82.84,22.43,0.58,53.12,97328
28393,tomato,healthy,0,194,20.47,99.31,10.25,0.66,44.87,86577
28394,tomato,mildew,4,256,34.48,59.13,35.16,0.44,38.01,105485
28395,rice,mosaic,3,127,13.78,35.11,34.45,0.63,56.06,41629
28396,tomato,healthy,0,216,33.39,53.03,19.63,0.62,16.15,118334
28397,apple,mosaic,3,221,25.77,40.88,8.07,0.71,12.48,54334
28398,tomato,healthy,0,336,17.2,52.99,7.91,0.36,31.51,34426
28399,apple,healthy,0,208,33.66,71.29,2.05,0.59,40.91,92753
28400,rice,healthy,0,224,15.26,32.42,49.46,0.35,39.86,11010
28401,apple,healthy,0,52,23.59,38.7,20.63,0.33,41.62,23780
28402,apple,mildew,4,271,19.05,75.3,4.68,0.27,59.85,57089
28403,tomato,healthy,0,112,10.53,96.35,48.62,0.83,13.08,54876
28404,corn,mosaic,2,156,16.73,67.51,2.84,0.51,52.91,16402
28405,apple,healthy,0,48,17.58,83.55,30.12,0.63,19.55,38750
28406,corn,rust,4,300,31.34,74.05,28.03,0.46,39.33,12397
28407,rice,blight,3,97,12.07,62.76,10.48,0.23,48.14,87780
28408,tomato,rust,2,210,33.07,97.46,4.1,0.55,13.88,87184
28409,tomato,rust,4,209,15.31,85.95,3.39,0.51,17.04,16095
28410,apple,rust,1,236,19.7,79.22,7.43,0.8,48.58,104077
28411,tomato,mosaic,1,68,11.76,56.08,26.83,0.23,7.22,69814
28412,rice,mildew,3,119,23.82,77.34,49.31,0.5,47.66,26481
28413,corn,healthy,0,173,33.34,54.6,43.08,0.34,39.35,26979
28414,tomato,mosaic,2,122,24.9,73.56,3.28,0.85,54.24,105719
28415,rice,healthy,0,224,34.01,88.67,22.82,0.84,42.56,39490
28416,apple,mildew,4,263,19.21,77.84,43.35,0.75,59.16,103758
28417,corn,healthy,0,129,16.38,88.41,33.42,0.39,36.22,94233
28418,apple,healthy,0,351,33.01,41.75,13.41,0.81,35.28,15050
28419,tomato,blight,1,115,18.08,71.26,15.52,0.47,15.49,44122
28420,tomato,healthy,0,231,26.86,82.8,17.1,0.7,27.33,60626
28421,tomato,blight,2,40,16.66,70.08,48.42,0.22,34.86,70086
28422,apple,blight,4,280,20.89,43.98,27.95,0.53,17.67,87076
28423,tomato,healthy,0,173,28.09,33.32,33.16,0.65,46.28,96020
28424,corn,healthy,0,272,30.24,85.31,0.31,0.84,58.06,117867
28425,rice,mildew,2,347,32.84,46.09,32.37,0.23,59.77,51924
28426,corn,blight,2,140,23.84,45.8,4.59,0.43,54.26,99846
28427,rice,blight,3,349,31.51,73.6,42.72,0.68,16.22,51899
28428,tomato,healthy,0,303,32.39,63.9,31.16,0.49,31.62,32833
28429,rice,rust,2,315,17.72,86.0,3.79,0.4,48.2,74128
28430,apple,healthy,0,234,10.74,48.36,49.08,0.58,31.72,73432
28431,apple,healthy,0,313,21.38,50.8,7.82,0.22,16.87,46078
28432,tomato,rust,3,276,25.38,44.49,5.92,0.75,33.81,99918
28433,corn,healthy,0,24,17.5,61.83,27.0,0.42,36.09,91271
28434,rice,rust,4,95,10.27,44.06,12.42,0.2,54.73,76692
28435,rice,mosaic,1,231,23.08,48.81,7.14,0.9,20.61,90538
28436,tomato,mosaic,1,263,26.12,88.53,43.58,0.5,56.9,102773
28437,apple,mosaic,1,327,10.61,83.5,48.05,0.51,45.47,47400
28438,apple,healthy,0,40,11.26,66.37,43.79,0.41,10.36,23654
28439,rice,healthy,0,104,15.99,83.78,40.6,0.48,9.07,79103
28440,tomato,mosaic,1,257,23.25,81.29,14.78,0.53,34.25,76931
28441,rice,blight,3,119,20.53,44.29,9.89,0.5,27.48,25794
28442,tomato,mosaic,3,209,14.92,85.24,5.24,0.43,28.69,51753
28443,corn,healthy,0,218,27.51,39.84,16.42,0.7,26.59,45941
28444,tomato,healthy,0,1,14.33,37.52,42.46,0.23,13.63,84255
28445,rice,healthy,0,137,12.97,32.85,31.2,0.29,5.05,84955
28446,corn,healthy,0,228,31.41,67.32,36.88,0.54,34.15,91339
28447,apple,mildew,1,144,13.96,68.2,42.09,0.55,47.87,57459
28448,apple,mosaic,4,104,27.64,73.54,37.06,0.26,58.44,41233
28449,rice,healthy,0,354,14.04,59.2,16.89,0.83,19.69,42868
28450,apple,healthy,0,295,18.22,70.08,19.61,0.37,36.72,15894
28451,corn,mildew,3,151,29.48,33.65,4.91,0.36,47.27,102043
28452,apple,healthy,0,151,16.86,42.31,31.46,0.31,47.97,18258
28453,apple,healthy,0,35,20.56,50.16,43.51,0.23,20.39,110019
28454,apple,healthy,0,109,29.87,58.16,7.99,0.42,49.9,106310
28455,rice,healthy,0,315,10.32,45.52,23.15,0.55,50.77,85596
28456,corn,rust,1,279,10.63,65.68,19.42,0.26,27.52,83511
28457,corn,rust,2,361,11.27,70.32,41.76,0.52,31.69,106545
28458,apple,healthy,0,182,27.02,46.98,29.25,0.65,55.45,117636
28459,corn,rust,4,303,23.57,72.16,24.9,0.9,21.95,100883
28460,apple,healthy,0,197,33.82,54.37,0.41,0.54,41.41,64949
28461,rice,blight,2,132,31.33,62.69,19.29,0.37,34.64,114292
28462,apple,blight,3,154,14.99,43.54,1.67,0.65,16.3,68956
28463,corn,blight,3,265,11.2,39.76,7.54,0.47,31.69,29427
28464,tomato,rust,4,79,28.7,33.75,39.72,0.41,13.39,14354
28465,tomato,mosaic,3,59,27.67,71.98,8.98,0.31,48.29,37815
28466,apple,mildew,2,242,31.42,39.43,1.37,0.24,26.16,71712
28467,corn,healthy,0,285,27.34,37.3,46.96,0.32,22.72,29414
28468,tomato,healthy,0,112,17.03,74.93,24.48,0.77,34.84,38355
28469,tomato,mosaic,3,43,25.15,43.43,34.72,0.6,27.9,112887
28470,tomato,healthy,0,172,29.76,51.24,1.3,0.81,15.92,47709
28471,corn,mildew,4,143,30.08,99.55,42.18,0.75,38.94,78092
28472,rice,healthy,0,193,11.12,91.23,39.28,0.24,49.43,85454
28473,corn,healthy,0,283,13.09,98.52,33.49,0.79,22.29,84009
28474,tomato,healthy,0,297,32.62,92.11,48.75,0.38,55.34,65192
28475,rice,mosaic,3,245,16.33,91.31,8.82,0.85,14.23,17157
28476,apple,mildew,4,118,20.02,43.95,27.96,0.69,22.03,66623
28477,apple,healthy,0,363,10.28,96.48,8.97,0.53,29.79,10602
28478,corn,rust,3,44,25.2,40.0,7.93,0.67,51.33,111277
28479,apple,mosaic,4,37,23.77,73.95,43.17,0.29,7.88,57168
28480,tomato,mosaic,1,290,26.5,35.32,33.18,0.65,43.44,76990
28481,rice,healthy,0,260,24.07,44.45,27.17,0.31,45.27,92935
28482,corn,mosaic,3,242,18.33,64.37,0.58,0.35,50.51,10641
28483,tomato,blight,1,154,27.84,38.48,14.67,0.32,36.31,10740
28484,rice,healthy,0,55,29.77,69.02,17.91,0.55,34.17,90815
28485,rice,healthy,0,10,11.65,80.22,17.34,0.52,19.2,109730
28486,rice,mildew,2,247,19.93,30.33,21.89,0.32,23.6,15257
28487,tomato,healthy,0,322,23.13,69.93,7.26,0.33,46.12,16838
28488,rice,rust,3,359,12.24,46.86,47.12,0.87,58.78,39672
28489,tomato,healthy,0,146,34.81,52.82,18.58,0.51,20.39,39093
28490,tomato,mildew,3,11,18.83,48.59,38.83,0.34,22.89,31120
28491,corn,mosaic,3,116,19.28,49.72,16.13,0.7,42.49,118159
28492,corn,rust,2,120,22.49,98.81,21.83,0.64,30.99,106913
28493,apple,mildew,4,203,17.88,90.89,18.22,0.53,14.3,98954
28494,corn,blight,3,306,34.33,60.92,18.53,0.65,25.9,86433
28495,corn,healthy,0,185,27.5,48.37,1.05,0.53,6.02,92582
28496,rice,rust,4,152,20.3,42.69,46.56,0.43,40.66,73283
28497,corn,mosaic,4,249,22.77,97.77,36.65,0.26,39.76,53759
28498,corn,mosaic,2,131,23.69,44.89,26.39,0.49,45.51,78776
28499,tomato,mosaic,2,146,34.9,64.86,30.02,0.46,36.88,39293
28500,tomato,blight,2,363,32.32,37.56,39.61,0.72,6.18,75879
28501,tomato,mildew,4,104,23.55,65.57,19.3,0.5,56.53,55220
28502,apple,rust,2,174,12.22,93.88,6.05,0.5,34.02,82138
28503,rice,rust,1,107,16.56,47.3,3.29,0.38,56.0,111232
28504,rice,mosaic,1,222,16.77,77.06,45.01,0.3,6.98,29421
28505,tomato,mildew,3,32,22.77,69.64,22.1,0.31,26.48,37110
28506,apple,mosaic,4,9,11.84,68.2,23.46,0.43,54.16,18128
28507,apple,healthy,0,131,24.45,78.91,16.21,0.5,35.52,24982
28508,tomato,healthy,0,282,25.69,78.95,27.73,0.73,8.53,101542
28509,apple,healthy,0,229,16.78,93.66,45.58,0.34,44.82,27971
28510,corn,healthy,0,173,18.13,79.89,27.16,0.58,9.46,116139
28511,tomato,healthy,0,183,14.31,74.65,28.44,0.64,7.22,106274
28512,rice,rust,3,135,32.01,72.37,23.24,0.56,6.21,91669
28513,rice,healthy,0,352,21.07,46.1,25.54,0.77,19.01,106207
28514,rice,mosaic,1,173,12.32,35.27,41.29,0.54,59.12,66323
28515,apple,mosaic,1,188,29.7,78.13,45.17,0.34,57.31,118726
28516,apple,rust,3,286,25.85,31.88,35.77,0.38,55.4,109973
28517,corn,blight,1,189,23.33,74.86,40.06,0.23,24.32,45893
28518,apple,healthy,0,302,30.33,46.39,27.27,0.81,40.73,85584
28519,tomato,rust,3,309,29.55,86.62,42.25,0.85,31.87,52291
28520,rice,rust,2,105,31.16,94.61,47.87,0.26,59.48,81823
28521,apple,blight,2,251,18.19,76.19,23.83,0.57,6.41,109103
28522,corn,rust,3,237,20.43,31.15,7.42,0.89,8.97,33116
28523,apple,mosaic,2,174,30.55,65.94,39.62,0.32,35.69,110792
28524,rice,blight,3,244,32.52,40.35,37.62,0.3,7.62,81558
28525,corn,blight,2,153,24.18,60.81,23.8,0.21,13.26,104836
28526,rice,healthy,0,153,22.21,82.62,4.84,0.83,8.11,30811
28527,apple,rust,2,229,31.98,61.9,5.9,0.35,46.96,32231
28528,corn,mosaic,3,65,17.83,98.68,5.18,0.35,19.41,114342
28529,tomato,rust,1,101,20.41,56.75,21.28,0.56,51.71,47528
28530,apple,mildew,1,302,17.91,47.31,38.12,0.36,8.87,69466
28531,corn,healthy,0,178,34.58,43.28,49.67,0.35,31.66,102087
28532,corn,rust,2,263,19.14,49.78,15.52,0.8,45.26,39222
28533,rice,healthy,0,43,25.94,35.07,31.88,0.78,46.99,17607
28534,rice,rust,2,299,29.19,75.79,41.81,0.48,8.45,84097
28535,rice,rust,1,272,28.15,78.27,36.97,0.63,39.36,86177
28536,apple,healthy,0,331,33.43,97.47,26.96,0.81,51.17,65457
28537,tomato,mosaic,3,169,19.47,83.05,43.58,0.32,30.07,93624
28538,tomato,healthy,0,177,28.33,47.36,6.64,0.28,37.07,59852
28539,rice,healthy,0,344,18.82,49.43,6.62,0.28,23.92,117059
28540,tomato,rust,3,260,32.22,35.53,43.68,0.75,15.08,94271
28541,corn,healthy,0,94,26.87,34.24,12.26,0.87,7.32,105272
28542,rice,rust,1,100,15.92,84.5,43.71,0.31,29.89,62509
28543,corn,healthy,0,285,28.81,91.76,42.5,0.32,59.42,67670
28544,rice,mildew,3,155,16.85,60.86,25.82,0.76,49.03,86379
28545,apple,healthy,0,82,25.91,53.05,39.84,0.64,8.88,82612
28546,rice,blight,1,213,21.43,91.15,0.75,0.48,55.6,51674
28547,rice,mildew,1,139,29.35,81.2,41.94,0.47,16.71,113332
28548,tomato,rust,3,198,34.36,30.44,20.4,0.65,48.24,100506
28549,tomato,mosaic,1,208,34.15,85.46,23.74,0.5,45.69,102752
28550,rice,mildew,4,45,20.68,58.64,25.71,0.41,50.83,108349
28551,tomato,healthy,0,173,34.85,79.82,22.83,0.5,26.09,50879
28552,tomato,blight,2,311,18.99,43.67,43.72,0.72,34.28,42797
28553,apple,blight,3,143,18.53,53.43,38.08,0.48,17.09,118571
28554,rice,blight,3,304,15.29,80.6,35.79,0.24,20.69,65233
28555,corn,rust,3,156,23.26,98.76,47.01,0.74,58.77,64665
28556,tomato,blight,1,118,22.67,65.31,26.67,0.39,18.88,41520
28557,apple,healthy,0,219,13.47,84.01,35.23,0.79,51.63,89206
28558,rice,mildew,3,258,11.48,53.98,42.56,0.77,47.07,71562
28559,tomato,mildew,1,43,32.36,66.04,8.69,0.55,23.45,76015
28560,rice,blight,2,90,16.53,90.9,2.63,0.84,13.51,71034
28561,corn,blight,2,52,10.22,70.38,0.24,0.89,54.46,35483
28562,tomato,mildew,1,117,15.47,33.94,5.95,0.59,45.82,29839
28563,apple,rust,4,240,24.12,94.17,21.64,0.3,39.34,57698
28564,corn,mosaic,3,238,27.87,46.29,23.7,0.83,45.3,67851
28565,tomato,healthy,0,121,21.71,65.76,30.56,0.8,38.17,48803
28566,apple,rust,2,20,10.73,89.37,36.2,0.66,47.64,60906
28567,corn,healthy,0,352,23.71,40.87,3.43,0.38,49.08,113978
28568,corn,rust,4,348,13.67,77.29,30.69,0.69,42.56,67354
28569,corn,rust,3,83,32.97,90.61,47.46,0.57,50.35,16249
28570,apple,mosaic,3,249,20.89,34.83,19.55,0.28,43.31,71894
28571,tomato,healthy,0,48,22.58,59.83,19.29,0.5,56.39,28725
28572,corn,blight,4,260,19.23,59.35,47.27,0.31,16.02,41564
28573,rice,healthy,0,333,29.37,36.77,37.13,0.72,48.37,114572
28574,rice,rust,3,298,27.45,38.44,2.35,0.85,36.24,63105
28575,tomato,mosaic,3,342,17.27,35.31,34.48,0.33,43.46,46948
28576,rice,rust,4,305,32.53,85.09,21.3,0.55,5.06,52903
28577,rice,rust,1,75,31.95,30.71,38.45,0.66,59.63,66821
28578,apple,healthy,0,315,34.35,64.22,11.3,0.58,40.8,53134
28579,rice,healthy,0,139,22.15,73.14,18.51,0.26,5.32,32777
28580,rice,healthy,0,143,20.02,67.4,49.64,0.4,59.35,24936
28581,apple,healthy,0,207,24.66,49.78,37.72,0.59,28.32,91166
28582,corn,blight,1,102,31.74,35.06,2.12,0.61,52.67,86128
28583,tomato,mosaic,2,170,31.18,94.57,24.74,0.38,20.51,50798
28584,apple,healthy,0,129,29.23,83.85,33.66,0.25,28.99,73157
28585,corn,mildew,1,214,32.32,75.8,19.8,0.44,37.67,73235
28586,corn,healthy,0,250,28.34,98.98,8.95,0.89,21.87,84305
28587,corn,healthy,0,249,25.66,83.4,6.57,0.31,34.07,31658
28588,rice,blight,3,334,22.51,60.69,31.3,0.32,55.97,107609
28589,corn,healthy,0,76,23.06,30.92,3.79,0.34,35.89,83856
28590,corn,mosaic,2,306,13.11,75.33,37.25,0.26,11.29,99110
28591,corn,healthy,0,91,15.5,40.89,47.48,0.39,27.06,99378
28592,corn,mosaic,4,126,13.96,33.17,35.55,0.79,18.46,78609
28593,rice,healthy,0,81,17.92,39.22,14.8,0.33,52.82,80699
